Date & Time.2,Eas,Nor,Mag,Dir,theta_used_degT,u_along_overall,phase
2010-07-13 03:24:00,-0.3487614360347337,-0.4891318027711459,0.6064117647058824,232.94117647058823,232.94117647058823,-0.5292932198517353,flood
2010-07-13 03:30:00,-0.3148376618819914,-0.4893317812582513,0.5917058823529412,234.8235294117647,234.8235294117647,-0.4989649704432104,flood
2010-07-13 03:36:00,-0.2985204481011122,-0.4653004025067558,0.5615882352941177,235.2941176470588,235.2941176470588,-0.4736935776217367,flood
2010-07-13 03:42:00,-0.2971753762396291,-0.4216619254384149,0.5282941176470588,232.11764705882356,232.11764705882356,-0.4531645718547773,flood
2010-07-13 03:48:00,-0.250289346955536,-0.3972186783956947,0.4801764705882353,235.58823529411765,235.58823529411765,-0.4003021351751678,flood
2010-07-13 03:54:00,-0.229489740054603,-0.347954356672943,0.4255294117647059,233.7058823529412,233.7058823529412,-0.3598386600917735,slack
2010-07-13 04:00:00,-0.2227769937197303,-0.2894297578997551,0.3818823529411765,227.8823529411765,227.8823529411765,-0.32790535037557306,slack
2010-07-13 04:06:00,-0.2039287148663833,-0.2413314546656308,0.3329411764705882,224.8823529411765,224.8823529411765,-0.2897077882177005,slack
2010-07-13 04:12:00,-0.1610960967829555,-0.2556236021276696,0.3174705882352941,232.1764705882353,232.1764705882353,-0.2576316436642495,slack
2010-07-13 04:18:00,-0.1568426082902105,-0.1877432762803103,0.264470588235294,225.41176470588235,225.41176470588235,-0.22376067093822716,slack
2010-07-13 04:24:00,-0.1299322879867281,-0.1403067096504473,0.2208235294117647,218.11764705882356,218.11764705882356,-0.17862752070815394,slack
2010-07-13 04:30:00,-0.1324684369754476,-0.0901068802035067,0.1819411764705882,209.64705882352945,209.64705882352945,-0.15867315573616603,slack
2010-07-13 04:36:00,-0.1116214687005206,-0.0798696203206732,0.1664117647058823,208.8823529411765,208.8823529411765,-0.13544827963712663,slack
2010-07-13 04:42:00,-0.0836973108532566,-0.0214136803023373,0.124235294117647,193.05882352941177,193.05882352941177,-0.08452675544279847,slack
2010-07-13 04:48:00,-0.0548649363664187,0.0172121631445373,0.0911764705882352,185.4705882352941,185.4705882352941,-0.04157161073003706,slack
2010-07-13 04:54:00,-0.0267625161319905,0.0436678976543163,0.080235294117647,150.7058823529412,150.7058823529412,-0.004659846201216698,slack
2010-07-13 05:00:00,-0.0266462302266712,0.1058835298847933,0.1341764705882352,90.94117647058825,90.94117647058825,0.02299331092988203,slack
2010-07-13 05:06:00,-0.0057745885480553,0.1430513923673551,0.1781764705882353,83.6470588235294,83.6470588235294,0.05816509862931997,slack
2010-07-13 05:12:00,0.0262335518597189,0.1880808427229804,0.2207058823529412,80.3529411764706,80.3529411764706,0.10680320231120476,slack
2010-07-13 05:18:00,0.0298010785160369,0.2465325230669031,0.282,84.70588235294117,84.70588235294117,0.1358841510840824,slack
2010-07-13 05:24:00,0.0580577427163644,0.2850405331609892,0.3293529411764706,80.11764705882354,80.11764705882354,0.17827092508840003,slack
2010-07-13 05:30:00,0.088367734433667,0.3236531568081431,0.3723529411764705,77.70588235294117,77.70588235294117,0.22254508010180557,slack
2010-07-13 05:36:00,0.1005564644441614,0.3774997742325117,0.4204705882352941,77.76470588235294,77.76470588235294,0.25731688086936366,slack
2010-07-13 05:42:00,0.1071243017817985,0.4401548451033157,0.4781764705882353,78.88235294117646,78.88235294117646,0.2909492224797751,slack
2010-07-13 05:48:00,0.1341434064957903,0.4934321883424351,0.531,77.11764705882354,77.11764705882354,0.33876618930619834,slack
2010-07-13 05:54:00,0.1744481418963639,0.5459434639455225,0.5888823529411765,74.47058823529412,74.47058823529412,0.3981561313148783,slack
2010-07-13 06:00:00,0.2031022968344083,0.6153478852648915,0.6608235294117648,73.58823529411765,73.58823529411765,0.4545801411029229,ebb
2010-07-13 06:06:00,0.2230538757031437,0.6648586797331443,0.7166470588235294,73.41176470588235,73.41176470588235,0.49439239305161686,ebb
2010-07-13 06:12:00,0.2479110933074275,0.7181556542248874,0.7711764705882354,72.76470588235294,72.76470588235294,0.5402796571811556,ebb
2010-07-13 06:18:00,0.272596327980063,0.7552241574593471,0.8144705882352942,71.88235294117646,71.88235294117646,0.5788267999532426,ebb
2010-07-13 06:24:00,0.2932282027032526,0.7967785601323526,0.8558235294117648,71.17647058823529,71.17647058823529,0.6157259539952964,ebb
2010-07-13 06:30:00,0.3133005666668357,0.833973917268399,0.8964117647058824,70.58823529411765,70.58823529411765,0.6501932663298331,ebb
2010-07-13 06:36:00,0.347939830344508,0.8529347228253142,0.9249999999999998,68.82352941176471,68.82352941176471,0.6896473761966052,ebb
2010-07-13 06:42:00,0.3502308529114915,0.8799310188319154,0.9491176470588236,69.05882352941177,69.05882352941177,0.703655434959799,ebb
2010-07-13 06:48:00,0.3714671198436483,0.8970627150935503,0.9722352941176472,68.05882352941177,68.05882352941177,0.7302822002155324,ebb
2010-07-13 06:54:00,0.3758652140900916,0.8914297033562621,0.9682352941176472,67.52941176470588,67.52941176470588,0.7317313474349683,ebb
2010-07-13 07:00:00,0.3616534371766842,0.9312427631489044,0.9991176470588234,68.88235294117646,68.88235294117646,0.736617858564867,ebb
2010-07-13 07:06:00,0.3783884498396194,0.9544705448891956,1.0272941176470587,68.29411764705883,68.29411764705883,0.761908028707829,ebb
